region,year,scenario,weather_year,annual_demand_mwh
p101,2022,IRA_low,2007,153897809.0
p101,2022,IRA_low,2008,153897782.0
p101,2022,IRA_low,2009,153899203.0
p101,2022,IRA_low,2010,153897826.0
p101,2022,IRA_low,2011,153897819.0
p101,2022,IRA_low,2012,153897803.0
p101,2022,IRA_low,2013,153897811.0
p101,2023,IRA_low,2007,155416990.0
p101,2023,IRA_low,2008,155416948.0
p101,2023,IRA_low,2009,155416978.0
p101,2023,IRA_low,2010,155416961.0
p101,2023,IRA_low,2011,155416960.0
p101,2023,IRA_low,2012,155416982.0
p101,2023,IRA_low,2013,155416955.0
p101,2024,IRA_low,2007,157674466.0
p101,2024,IRA_low,2008,157674458.0
p101,2024,IRA_low,2009,157674466.0
p101,2024,IRA_low,2010,157674474.0
p101,2024,IRA_low,2011,157674449.0
p101,2024,IRA_low,2012,157674471.0
p101,2024,IRA_low,2013,157674446.0
p101,2025,IRA_low,2007,159104513.0
p101,2025,IRA_low,2008,159099956.0
p101,2025,IRA_low,2009,159134621.0
p101,2025,IRA_low,2010,159235060.0
p101,2025,IRA_low,2011,159125113.0
p101,2025,IRA_low,2012,159094882.0
p101,2025,IRA_low,2013,159085319.0
p101,2026,IRA_low,2007,161320009.0
p101,2026,IRA_low,2008,161290671.0
p101,2026,IRA_low,2009,161325517.0
p101,2026,IRA_low,2010,161336243.0
p101,2026,IRA_low,2011,161338800.0
p101,2026,IRA_low,2012,161309980.0
p101,2026,IRA_low,2013,161300895.0
p101,2027,IRA_low,2007,163535525.0
p101,2027,IRA_low,2008,163481393.0
p101,2027,IRA_low,2009,163516368.0
p101,2027,IRA_low,2010,163437404.0
p101,2027,IRA_low,2011,163552436.0
p101,2027,IRA_low,2012,163525111.0
p101,2027,IRA_low,2013,163516415.0
p101,2028,IRA_low,2007,165750985.0
p101,2028,IRA_low,2008,165672013.0
p101,2028,IRA_low,2009,165707341.0
p101,2028,IRA_low,2010,165538666.0
p101,2028,IRA_low,2011,165766065.0
p101,2028,IRA_low,2012,165740130.0
p101,2028,IRA_low,2013,165731969.0
p101,2029,IRA_low,2007,167966437.0
p101,2029,IRA_low,2008,167862648.0
p101,2029,IRA_low,2009,167898205.0
p101,2029,IRA_low,2010,167639785.0
p101,2029,IRA_low,2011,167979709.0
p101,2029,IRA_low,2012,167955257.0
p101,2029,IRA_low,2013,167947494.0
p101,2030,IRA_low,2007,170181956.0
p101,2030,IRA_low,2008,170053400.0
p101,2030,IRA_low,2009,170089017.0
p101,2030,IRA_low,2010,169740966.0
p101,2030,IRA_low,2011,170193401.0
p101,2030,IRA_low,2012,170170330.0
p101,2030,IRA_low,2013,170163012.0
p101,2031,IRA_low,2007,173322271.0
p101,2031,IRA_low,2008,173167885.0
p101,2031,IRA_low,2009,173209317.0
p101,2031,IRA_low,2010,172784023.0
p101,2031,IRA_low,2011,173335216.0
p101,2031,IRA_low,2012,173313376.0
p101,2031,IRA_low,2013,173302621.0
p101,2032,IRA_low,2007,176462742.0
p101,2032,IRA_low,2008,176282312.0
p101,2032,IRA_low,2009,176329557.0
p101,2032,IRA_low,2010,175827178.0
p101,2032,IRA_low,2011,176476955.0
p101,2032,IRA_low,2012,176456345.0
p101,2032,IRA_low,2013,176442329.0
p101,2033,IRA_low,2007,179603101.0
p101,2033,IRA_low,2008,179396731.0
p101,2033,IRA_low,2009,179449885.0
p101,2033,IRA_low,2010,178870141.0
p101,2033,IRA_low,2011,179618748.0
p101,2033,IRA_low,2012,179599350.0
p101,2033,IRA_low,2013,179581882.0
p101,2034,IRA_low,2007,182743469.0
p101,2034,IRA_low,2008,182511167.0
p101,2034,IRA_low,2009,182570074.0
p101,2034,IRA_low,2010,181913261.0
p101,2034,IRA_low,2011,182760535.0
p101,2034,IRA_low,2012,182742334.0
p101,2034,IRA_low,2013,182721569.0
p101,2035,IRA_low,2007,185883976.0
p101,2035,IRA_low,2008,185625600.0
p101,2035,IRA_low,2009,185690405.0
p101,2035,IRA_low,2010,184956319.0
p101,2035,IRA_low,2011,185902407.0
p101,2035,IRA_low,2012,185885327.0
p101,2035,IRA_low,2013,185861227.0
p101,2036,IRA_low,2007,189247050.0
p101,2036,IRA_low,2008,188963497.0
p101,2036,IRA_low,2009,189035207.0
p101,2036,IRA_low,2010,188231804.0
p101,2036,IRA_low,2011,189267267.0
p101,2036,IRA_low,2012,189249424.0
p101,2036,IRA_low,2013,189222472.0
p101,2037,IRA_low,2007,192610069.0
p101,2037,IRA_low,2008,192301337.0
p101,2037,IRA_low,2009,192380053.0
p101,2037,IRA_low,2010,191507347.0
p101,2037,IRA_low,2011,192632164.0
p101,2037,IRA_low,2012,192613543.0
p101,2037,IRA_low,2013,192583828.0
p101,2038,IRA_low,2007,195973293.0
p101,2038,IRA_low,2008,195639202.0
p101,2038,IRA_low,2009,195724915.0
p101,2038,IRA_low,2010,194782826.0
p101,2038,IRA_low,2011,195997038.0
p101,2038,IRA_low,2012,195977734.0
p101,2038,IRA_low,2013,195945016.0
p101,2039,IRA_low,2007,199336379.0
p101,2039,IRA_low,2008,198977077.0
p101,2039,IRA_low,2009,199069759.0
p101,2039,IRA_low,2010,198058402.0
p101,2039,IRA_low,2011,199361872.0
p101,2039,IRA_low,2012,199341761.0
p101,2039,IRA_low,2013,199306469.0
p101,2040,IRA_low,2007,202699398.0
p101,2040,IRA_low,2008,202315008.0
p101,2040,IRA_low,2009,202414572.0
p101,2040,IRA_low,2010,201333949.0
p101,2040,IRA_low,2011,202726785.0
p101,2040,IRA_low,2012,202705985.0
p101,2040,IRA_low,2013,202667761.0
p101,2041,IRA_low,2007,205588411.0
p101,2041,IRA_low,2008,205179963.0
p101,2041,IRA_low,2009,205285592.0
p101,2041,IRA_low,2010,204135787.0
p101,2041,IRA_low,2011,205617050.0
p101,2041,IRA_low,2012,205596657.0
p101,2041,IRA_low,2013,205555962.0
p101,2042,IRA_low,2007,208477335.0
p101,2042,IRA_low,2008,208044938.0
p101,2042,IRA_low,2009,208156643.0
p101,2042,IRA_low,2010,206937592.0
p101,2042,IRA_low,2011,208507258.0
p101,2042,IRA_low,2012,208487396.0
p101,2042,IRA_low,2013,208444044.0
p101,2043,IRA_low,2007,211366093.0
p101,2043,IRA_low,2008,210909958.0
p101,2043,IRA_low,2009,211027758.0
p101,2043,IRA_low,2010,209739411.0
p101,2043,IRA_low,2011,211397549.0
p101,2043,IRA_low,2012,211378008.0
p101,2043,IRA_low,2013,211332212.0
p101,2044,IRA_low,2007,214255107.0
p101,2044,IRA_low,2008,213774902.0
p101,2044,IRA_low,2009,213898854.0
p101,2044,IRA_low,2010,212541319.0
p101,2044,IRA_low,2011,214287759.0
p101,2044,IRA_low,2012,214268754.0
p101,2044,IRA_low,2013,214220294.0
p101,2045,IRA_low,2007,217143945.0
p101,2045,IRA_low,2008,216639941.0
p101,2045,IRA_low,2009,216769832.0
p101,2045,IRA_low,2010,215343178.0
p101,2045,IRA_low,2011,217177986.0
p101,2045,IRA_low,2012,217159310.0
p101,2045,IRA_low,2013,217108354.0
p101,2046,IRA_low,2007,219644506.0
p101,2046,IRA_low,2008,219116193.0
p101,2046,IRA_low,2009,219257806.0
p101,2046,IRA_low,2010,217780285.0
p101,2046,IRA_low,2011,219683295.0
p101,2046,IRA_low,2012,219659376.0
p101,2046,IRA_low,2013,219604928.0
p101,2047,IRA_low,2007,222145170.0
p101,2047,IRA_low,2008,221592535.0
p101,2047,IRA_low,2009,221745707.0
p101,2047,IRA_low,2010,220217415.0
p101,2047,IRA_low,2011,222188651.0
p101,2047,IRA_low,2012,222159411.0
p101,2047,IRA_low,2013,222101467.0
p101,2048,IRA_low,2007,224645809.0
p101,2048,IRA_low,2008,224068876.0
p101,2048,IRA_low,2009,224233618.0
p101,2048,IRA_low,2010,222654561.0
p101,2048,IRA_low,2011,224693977.0
p101,2048,IRA_low,2012,224659429.0
p101,2048,IRA_low,2013,224597994.0
p101,2049,IRA_low,2007,227146418.0
p101,2049,IRA_low,2008,226545174.0
p101,2049,IRA_low,2009,226721550.0
p101,2049,IRA_low,2010,225091757.0
p101,2049,IRA_low,2011,227199320.0
p101,2049,IRA_low,2012,227159542.0
p101,2049,IRA_low,2013,227094598.0
p101,2050,IRA_low,2007,229646990.0
p101,2050,IRA_low,2008,229021443.0
p101,2050,IRA_low,2009,229209469.0
p101,2050,IRA_low,2010,227528857.0
p101,2050,IRA_low,2011,229704672.0
p101,2050,IRA_low,2012,229659484.0
p101,2050,IRA_low,2013,229591125.0
p102,2020,IRA_low,2007,88897491.59
p102,2020,IRA_low,2008,88896345.43
p102,2020,IRA_low,2009,88897031.23
p102,2020,IRA_low,2010,88897339.89
p102,2020,IRA_low,2011,88897365.17
p102,2020,IRA_low,2012,88897371.49
p102,2020,IRA_low,2013,88897741.26
p102,2021,IRA_low,2007,85062236.0
p102,2021,IRA_low,2008,85062189.0
p102,2021,IRA_low,2009,85062207.0
p102,2021,IRA_low,2010,85062188.0
p102,2021,IRA_low,2011,85062227.0
p102,2021,IRA_low,2012,85062138.0
p102,2021,IRA_low,2013,85062200.0
p102,2022,IRA_low,2007,87551781.0
p102,2022,IRA_low,2008,87551764.0
p102,2022,IRA_low,2009,87551776.0
p102,2022,IRA_low,2010,87551774.0
p102,2022,IRA_low,2011,87551765.0
p102,2022,IRA_low,2012,87551787.0
p102,2022,IRA_low,2013,87551798.0
p102,2023,IRA_low,2007,88415988.0
p102,2023,IRA_low,2008,88416033.0
p102,2023,IRA_low,2009,88415998.0
p102,2023,IRA_low,2010,88416027.0
p102,2023,IRA_low,2011,88415990.0
p102,2023,IRA_low,2012,88416026.0
p102,2023,IRA_low,2013,88416052.0
p102,2024,IRA_low,2007,89700302.0
p102,2024,IRA_low,2008,89700311.0
p102,2024,IRA_low,2009,89700294.0
p102,2024,IRA_low,2010,89700272.0
p102,2024,IRA_low,2011,89700319.0
p102,2024,IRA_low,2012,89700288.0
p102,2024,IRA_low,2013,89700299.0
p102,2025,IRA_low,2007,90481736.0
p102,2025,IRA_low,2008,90479297.0
p102,2025,IRA_low,2009,90498174.0
p102,2025,IRA_low,2010,90553031.0
p102,2025,IRA_low,2011,90492950.0
p102,2025,IRA_low,2012,90476513.0
p102,2025,IRA_low,2013,90471346.0
p102,2026,IRA_low,2007,91692319.0
p102,2026,IRA_low,2008,91676326.0
p102,2026,IRA_low,2009,91695371.0
p102,2026,IRA_low,2010,91701145.0
p102,2026,IRA_low,2011,91702693.0
p102,2026,IRA_low,2012,91687009.0
p102,2026,IRA_low,2013,91681921.0
p102,2027,IRA_low,2007,92903001.0
p102,2027,IRA_low,2008,92873396.0
p102,2027,IRA_low,2009,92892514.0
p102,2027,IRA_low,2010,92849466.0
p102,2027,IRA_low,2011,92912276.0
p102,2027,IRA_low,2012,92897316.0
p102,2027,IRA_low,2013,92892518.0
p102,2028,IRA_low,2007,94113524.0
p102,2028,IRA_low,2008,94070497.0
p102,2028,IRA_low,2009,94089721.0
p102,2028,IRA_low,2010,93997576.0
p102,2028,IRA_low,2011,94121920.0
p102,2028,IRA_low,2012,94107793.0
p102,2028,IRA_low,2013,94103204.0
p102,2029,IRA_low,2007,95324273.0
p102,2029,IRA_low,2008,95267565.0
p102,2029,IRA_low,2009,95286951.0
p102,2029,IRA_low,2010,95145679.0
p102,2029,IRA_low,2011,95331557.0
p102,2029,IRA_low,2012,95318106.0
p102,2029,IRA_low,2013,95313838.0
p102,2030,IRA_low,2007,96534897.0
p102,2030,IRA_low,2008,96464670.0
p102,2030,IRA_low,2009,96484104.0
p102,2030,IRA_low,2010,96293932.0
p102,2030,IRA_low,2011,96541163.0
p102,2030,IRA_low,2012,96528626.0
p102,2030,IRA_low,2013,96524487.0
p102,2031,IRA_low,2007,98250847.0
p102,2031,IRA_low,2008,98166478.0
p102,2031,IRA_low,2009,98189106.0
p102,2031,IRA_low,2010,97956689.0
p102,2031,IRA_low,2011,98258013.0
p102,2031,IRA_low,2012,98246089.0
p102,2031,IRA_low,2013,98240105.0
p102,2032,IRA_low,2007,99966896.0
p102,2032,IRA_low,2008,99868376.0
p102,2032,IRA_low,2009,99894269.0
p102,2032,IRA_low,2010,99619582.0
p102,2032,IRA_low,2011,99974721.0
p102,2032,IRA_low,2012,99963452.0
p102,2032,IRA_low,2013,99955689.0
p102,2033,IRA_low,2007,101682907.0
p102,2033,IRA_low,2008,101570275.0
p102,2033,IRA_low,2009,101599209.0
p102,2033,IRA_low,2010,101282456.0
p102,2033,IRA_low,2011,101691553.0
p102,2033,IRA_low,2012,101680935.0
p102,2033,IRA_low,2013,101671349.0
p102,2034,IRA_low,2007,103399022.0
p102,2034,IRA_low,2008,103272059.0
p102,2034,IRA_low,2009,103304223.0
p102,2034,IRA_low,2010,102945267.0
p102,2034,IRA_low,2011,103408307.0
p102,2034,IRA_low,2012,103398374.0
p102,2034,IRA_low,2013,103386931.0
p102,2035,IRA_low,2007,105114996.0
p102,2035,IRA_low,2008,104973948.0
p102,2035,IRA_low,2009,105009242.0
p102,2035,IRA_low,2010,104608114.0
p102,2035,IRA_low,2011,105125083.0
p102,2035,IRA_low,2012,105115838.0
p102,2035,IRA_low,2013,105102555.0
p102,2036,IRA_low,2007,106952771.0
p102,2036,IRA_low,2008,106797855.0
p102,2036,IRA_low,2009,106837072.0
p102,2036,IRA_low,2010,106397986.0
p102,2036,IRA_low,2011,106963945.0
p102,2036,IRA_low,2012,106954122.0
p102,2036,IRA_low,2013,106939292.0
p102,2037,IRA_low,2007,108790377.0
p102,2037,IRA_low,2008,108621786.0
p102,2037,IRA_low,2009,108664827.0
p102,2037,IRA_low,2010,108187744.0
p102,2037,IRA_low,2011,108802543.0
p102,2037,IRA_low,2012,108792367.0
p102,2037,IRA_low,2013,108776106.0
p102,2038,IRA_low,2007,110628227.0
p102,2038,IRA_low,2008,110445666.0
p102,2038,IRA_low,2009,110492558.0
p102,2038,IRA_low,2010,109977711.0
p102,2038,IRA_low,2011,110641253.0
p102,2038,IRA_low,2012,110630727.0
p102,2038,IRA_low,2013,110612781.0
p102,2039,IRA_low,2007,112465875.0
p102,2039,IRA_low,2008,112269552.0
p102,2039,IRA_low,2009,112320264.0
p102,2039,IRA_low,2010,111767528.0
p102,2039,IRA_low,2011,112479900.0
p102,2039,IRA_low,2012,112468998.0
p102,2039,IRA_low,2013,112449568.0
p102,2040,IRA_low,2007,114303670.0
p102,2040,IRA_low,2008,114093539.0
p102,2040,IRA_low,2009,114147990.0
p102,2040,IRA_low,2010,113557495.0
p102,2040,IRA_low,2011,114318666.0
p102,2040,IRA_low,2012,114307251.0
p102,2040,IRA_low,2013,114286329.0
p102,2041,IRA_low,2007,115882186.0
p102,2041,IRA_low,2008,115659143.0
p102,2041,IRA_low,2009,115716806.0
p102,2041,IRA_low,2010,115088489.0
p102,2041,IRA_low,2011,115897975.0
p102,2041,IRA_low,2012,115886849.0
p102,2041,IRA_low,2013,115864619.0
p102,2042,IRA_low,2007,117460874.0
p102,2042,IRA_low,2008,117224706.0
p102,2042,IRA_low,2009,117285719.0
p102,2042,IRA_low,2010,116619574.0
p102,2042,IRA_low,2011,117477300.0
p102,2042,IRA_low,2012,117466404.0
p102,2042,IRA_low,2013,117442760.0
p102,2043,IRA_low,2007,119039453.0
p102,2043,IRA_low,2008,118790253.0
p102,2043,IRA_low,2009,118854632.0
p102,2043,IRA_low,2010,118150581.0
p102,2043,IRA_low,2011,119056685.0
p102,2043,IRA_low,2012,119046071.0
p102,2043,IRA_low,2013,119021001.0
p102,2044,IRA_low,2007,120618055.0
p102,2044,IRA_low,2008,120355766.0
p102,2044,IRA_low,2009,120423400.0
p102,2044,IRA_low,2010,119681681.0
p102,2044,IRA_low,2011,120635985.0
p102,2044,IRA_low,2012,120625656.0
p102,2044,IRA_low,2013,120598998.0
p102,2045,IRA_low,2007,122196602.0
p102,2045,IRA_low,2008,121921268.0
p102,2045,IRA_low,2009,121992256.0
p102,2045,IRA_low,2010,121212605.0
p102,2045,IRA_low,2011,122215339.0
p102,2045,IRA_low,2012,122205245.0
p102,2045,IRA_low,2013,122177279.0
p102,2046,IRA_low,2007,123563189.0
p102,2046,IRA_low,2008,123274418.0
p102,2046,IRA_low,2009,123351889.0
p102,2046,IRA_low,2010,122544400.0
p102,2046,IRA_low,2011,123584324.0
p102,2046,IRA_low,2012,123571342.0
p102,2046,IRA_low,2013,123541487.0
p102,2047,IRA_low,2007,124929534.0
p102,2047,IRA_low,2008,124627542.0
p102,2047,IRA_low,2009,124711285.0
p102,2047,IRA_low,2010,123876134.0
p102,2047,IRA_low,2011,124953347.0
p102,2047,IRA_low,2012,124937334.0
p102,2047,IRA_low,2013,124905631.0
p102,2048,IRA_low,2007,126295970.0
p102,2048,IRA_low,2008,125980665.0
p102,2048,IRA_low,2009,126070761.0
p102,2048,IRA_low,2010,125207899.0
p102,2048,IRA_low,2011,126322372.0
p102,2048,IRA_low,2012,126303575.0
p102,2048,IRA_low,2013,126269861.0
p102,2049,IRA_low,2007,127662418.0
p102,2049,IRA_low,2008,127333896.0
p102,2049,IRA_low,2009,127430289.0
p102,2049,IRA_low,2010,126539599.0
p102,2049,IRA_low,2011,127691318.0
p102,2049,IRA_low,2012,127669626.0
p102,2049,IRA_low,2013,127634083.0
p102,2050,IRA_low,2007,129028800.0
p102,2050,IRA_low,2008,128687029.0
p102,2050,IRA_low,2009,128789750.0
p102,2050,IRA_low,2010,127871382.0
p102,2050,IRA_low,2011,129060407.0
p102,2050,IRA_low,2012,129035703.0
p102,2050,IRA_low,2013,128998174.0
p103,2020,IRA_low,2007,85515091.36
p103,2020,IRA_low,2008,85514323.57
p103,2020,IRA_low,2009,85512677.38
p103,2020,IRA_low,2010,85513756.4
p103,2020,IRA_low,2011,85514089.2
p103,2020,IRA_low,2012,85514307.63
p103,2020,IRA_low,2013,85512828.31
p103,2021,IRA_low,2007,91253703.0
p103,2021,IRA_low,2008,91253793.0
p103,2021,IRA_low,2009,91253837.0
p103,2021,IRA_low,2010,91253743.0
p103,2021,IRA_low,2011,91253709.0
p103,2021,IRA_low,2012,91253745.0
p103,2021,IRA_low,2013,91253833.0
p103,2022,IRA_low,2007,92176473.0
p103,2022,IRA_low,2008,92176526.0
p103,2022,IRA_low,2009,92176513.0
p103,2022,IRA_low,2010,92176477.0
p103,2022,IRA_low,2011,92176505.0
p103,2022,IRA_low,2012,92176488.0
p103,2022,IRA_low,2013,92176485.0
p103,2023,IRA_low,2007,89264369.0
p103,2023,IRA_low,2008,89264418.0
p103,2023,IRA_low,2009,89264392.0
p103,2023,IRA_low,2010,89264413.0
p103,2023,IRA_low,2011,89264383.0
p103,2023,IRA_low,2012,89264395.0
p103,2023,IRA_low,2013,89264439.0
p103,2024,IRA_low,2007,90045413.0
p103,2024,IRA_low,2008,90045396.0
p103,2024,IRA_low,2009,90045432.0
p103,2024,IRA_low,2010,90045376.0
p103,2024,IRA_low,2011,90045369.0
p103,2024,IRA_low,2012,90045400.0
p103,2024,IRA_low,2013,90045385.0
p103,2025,IRA_low,2007,90667449.0
p103,2025,IRA_low,2008,90678456.0
p103,2025,IRA_low,2009,90665472.0
p103,2025,IRA_low,2010,90639483.0
p103,2025,IRA_low,2011,90657716.0
p103,2025,IRA_low,2012,90596307.0
p103,2025,IRA_low,2013,90676365.0
p103,2026,IRA_low,2007,92587385.0
p103,2026,IRA_low,2008,92638762.0
p103,2026,IRA_low,2009,92602567.0
p103,2026,IRA_low,2010,92486938.0
p103,2026,IRA_low,2011,92564057.0
p103,2026,IRA_low,2012,92348890.0
p103,2026,IRA_low,2013,92630388.0
p103,2027,IRA_low,2007,94507359.0
p103,2027,IRA_low,2008,94599119.0
p103,2027,IRA_low,2009,94539587.0
p103,2027,IRA_low,2010,94334349.0
p103,2027,IRA_low,2011,94470146.0
p103,2027,IRA_low,2012,94101371.0
p103,2027,IRA_low,2013,94584276.0
p103,2028,IRA_low,2007,96427259.0
p103,2028,IRA_low,2008,96559379.0
p103,2028,IRA_low,2009,96476648.0
p103,2028,IRA_low,2010,96181857.0
p103,2028,IRA_low,2011,96376354.0
p103,2028,IRA_low,2012,95853910.0
p103,2028,IRA_low,2013,96538129.0
p103,2029,IRA_low,2007,98347237.0
p103,2029,IRA_low,2008,98519580.0
p103,2029,IRA_low,2009,98413633.0
p103,2029,IRA_low,2010,98029224.0
p103,2029,IRA_low,2011,98282573.0
p103,2029,IRA_low,2012,97606507.0
p103,2029,IRA_low,2013,98491963.0
p103,2030,IRA_low,2007,100267238.0
p103,2030,IRA_low,2008,100479860.0
p103,2030,IRA_low,2009,100350691.0
p103,2030,IRA_low,2010,99876722.0
p103,2030,IRA_low,2011,100188747.0
p103,2030,IRA_low,2012,99358993.0
p103,2030,IRA_low,2013,100445843.0
p103,2031,IRA_low,2007,102765263.0
p103,2031,IRA_low,2008,103019560.0
p103,2031,IRA_low,2009,102866229.0
p103,2031,IRA_low,2010,102302848.0
p103,2031,IRA_low,2011,102673977.0
p103,2031,IRA_low,2012,101688361.0
p103,2031,IRA_low,2013,102980360.0
p103,2032,IRA_low,2007,105263272.0
p103,2032,IRA_low,2008,105559215.0
p103,2032,IRA_low,2009,105381694.0
p103,2032,IRA_low,2010,104729017.0
p103,2032,IRA_low,2011,105159300.0
p103,2032,IRA_low,2012,104017662.0
p103,2032,IRA_low,2013,105514802.0
p103,2033,IRA_low,2007,107761354.0
p103,2033,IRA_low,2008,108098835.0
p103,2033,IRA_low,2009,107897249.0
p103,2033,IRA_low,2010,107155252.0
p103,2033,IRA_low,2011,107644587.0
p103,2033,IRA_low,2012,106347011.0
p103,2033,IRA_low,2013,108049090.0
p103,2034,IRA_low,2007,110259331.0
p103,2034,IRA_low,2008,110638507.0
p103,2034,IRA_low,2009,110412702.0
p103,2034,IRA_low,2010,109581406.0
p103,2034,IRA_low,2011,110129811.0
p103,2034,IRA_low,2012,108676236.0
p103,2034,IRA_low,2013,110583664.0
p103,2035,IRA_low,2007,112757325.0
p103,2035,IRA_low,2008,113178122.0
p103,2035,IRA_low,2009,112928291.0
p103,2035,IRA_low,2010,112007567.0
p103,2035,IRA_low,2011,112615054.0
p103,2035,IRA_low,2012,111005634.0
p103,2035,IRA_low,2013,113118050.0
p103,2036,IRA_low,2007,115132655.0
p103,2036,IRA_low,2008,115588386.0
p103,2036,IRA_low,2009,115319704.0
p103,2036,IRA_low,2010,114327654.0
p103,2036,IRA_low,2011,114981207.0
p103,2036,IRA_low,2012,113248498.0
p103,2036,IRA_low,2013,115523825.0
p103,2037,IRA_low,2007,117507810.0
p103,2037,IRA_low,2008,117998541.0
p103,2037,IRA_low,2009,117711107.0
p103,2037,IRA_low,2010,116647895.0
p103,2037,IRA_low,2011,117347323.0
p103,2037,IRA_low,2012,115491285.0
p103,2037,IRA_low,2013,117929681.0
p103,2038,IRA_low,2007,119883047.0
p103,2038,IRA_low,2008,120408718.0
p103,2038,IRA_low,2009,120102499.0
p103,2038,IRA_low,2010,118968009.0
p103,2038,IRA_low,2011,119713480.0
p103,2038,IRA_low,2012,117734089.0
p103,2038,IRA_low,2013,120335488.0
p103,2039,IRA_low,2007,122258265.0
p103,2039,IRA_low,2008,122818996.0
p103,2039,IRA_low,2009,122493923.0
p103,2039,IRA_low,2010,121288169.0
p103,2039,IRA_low,2011,122079589.0
p103,2039,IRA_low,2012,119976877.0
p103,2039,IRA_low,2013,122741454.0
p103,2040,IRA_low,2007,124633566.0
p103,2040,IRA_low,2008,125229183.0
p103,2040,IRA_low,2009,124885346.0
p103,2040,IRA_low,2010,123608211.0
p103,2040,IRA_low,2011,124445752.0
p103,2040,IRA_low,2012,122219717.0
p103,2040,IRA_low,2013,125147226.0
p103,2041,IRA_low,2007,126371101.0
p103,2041,IRA_low,2008,126985827.0
p103,2041,IRA_low,2009,126631029.0
p103,2041,IRA_low,2010,125319917.0
p103,2041,IRA_low,2011,126178139.0
p103,2041,IRA_low,2012,123886255.0
p103,2041,IRA_low,2013,126902193.0
p103,2042,IRA_low,2007,128108649.0
p103,2042,IRA_low,2008,128742361.0
p103,2042,IRA_low,2009,128376814.0
p103,2042,IRA_low,2010,127031593.0
p103,2042,IRA_low,2011,127910473.0
p103,2042,IRA_low,2012,125552771.0
p103,2042,IRA_low,2013,128657086.0
p103,2043,IRA_low,2007,129846385.0
p103,2043,IRA_low,2008,130499101.0
p103,2043,IRA_low,2009,130122397.0
p103,2043,IRA_low,2010,128743158.0
p103,2043,IRA_low,2011,129642886.0
p103,2043,IRA_low,2012,127219328.0
p103,2043,IRA_low,2013,130412054.0
p103,2044,IRA_low,2007,131584000.0
p103,2044,IRA_low,2008,132255639.0
p103,2044,IRA_low,2009,131868148.0
p103,2044,IRA_low,2010,130454833.0
p103,2044,IRA_low,2011,131375357.0
p103,2044,IRA_low,2012,128885828.0
p103,2044,IRA_low,2013,132166848.0
p103,2045,IRA_low,2007,133321533.0
p103,2045,IRA_low,2008,134012262.0
p103,2045,IRA_low,2009,133613781.0
p103,2045,IRA_low,2010,132166552.0
p103,2045,IRA_low,2011,133107741.0
p103,2045,IRA_low,2012,130552432.0
p103,2045,IRA_low,2013,133921934.0
p103,2046,IRA_low,2007,134453192.0
p103,2046,IRA_low,2008,135148084.0
p103,2046,IRA_low,2009,134742968.0
p103,2046,IRA_low,2010,133290830.0
p103,2046,IRA_low,2011,134235306.0
p103,2046,IRA_low,2012,131654831.0
p103,2046,IRA_low,2013,135058689.0
p103,2047,IRA_low,2007,135584792.0
p103,2047,IRA_low,2008,136283881.0
p103,2047,IRA_low,2009,135872086.0
p103,2047,IRA_low,2010,134415324.0
p103,2047,IRA_low,2011,135362925.0
p103,2047,IRA_low,2012,132757222.0
p103,2047,IRA_low,2013,136195490.0
p103,2048,IRA_low,2007,136716374.0
p103,2048,IRA_low,2008,137419738.0
p103,2048,IRA_low,2009,137001367.0
p103,2048,IRA_low,2010,135539677.0
p103,2048,IRA_low,2011,136490447.0
p103,2048,IRA_low,2012,133859570.0
p103,2048,IRA_low,2013,137332339.0
p103,2049,IRA_low,2007,137847993.0
p103,2049,IRA_low,2008,138555529.0
p103,2049,IRA_low,2009,138130407.0
p103,2049,IRA_low,2010,136664084.0
p103,2049,IRA_low,2011,137617986.0
p103,2049,IRA_low,2012,134962006.0
p103,2049,IRA_low,2013,138469101.0
p103,2050,IRA_low,2007,138979693.0
p103,2050,IRA_low,2008,139691368.0
p103,2050,IRA_low,2009,139259521.0
p103,2050,IRA_low,2010,137788425.0
p103,2050,IRA_low,2011,138745582.0
p103,2050,IRA_low,2012,136064407.0
p103,2050,IRA_low,2013,139605942.0
p104,2020,IRA_low,2007,5531378.05
p104,2020,IRA_low,2008,5531423.99
p104,2020,IRA_low,2009,5531291.8
p104,2020,IRA_low,2010,5531353.68
p104,2020,IRA_low,2011,5531442.74
p104,2020,IRA_low,2012,5531436.17
p104,2020,IRA_low,2013,5531305.86
p104,2021,IRA_low,2007,9100408.0
p104,2021,IRA_low,2008,9100299.0
p104,2021,IRA_low,2009,9100356.0
p104,2021,IRA_low,2010,9100403.0
p104,2021,IRA_low,2011,9100389.0
p104,2021,IRA_low,2012,9100343.0
p104,2021,IRA_low,2013,9100399.0
p104,2022,IRA_low,2007,9192438.0
p104,2022,IRA_low,2008,9192386.0
p104,2022,IRA_low,2009,9192381.0
p104,2022,IRA_low,2010,9192338.0
p104,2022,IRA_low,2011,9192432.0
p104,2022,IRA_low,2012,9192350.0
p104,2022,IRA_low,2013,9192380.0
p104,2023,IRA_low,2007,8901923.0
p104,2023,IRA_low,2008,8901940.0
p104,2023,IRA_low,2009,8902044.0
p104,2023,IRA_low,2010,8902011.0
