substation_id,CBSAFP,POPESTIMATE2019,rb,region,IPM_Region
146210,47900,6280487.0,p123,p123,p123
150776,36740,2608147.0,p101,p101,p101
303846,41740,3338330.0,p11,p11,p11
305798,38060,4948203.0,p28,p28,p28
305848,31080,13214799.0,p10,p10,p10
115833,28940,869046.0,p92,p92,p92
115277,34980,1934317.0,p92,p92,p92
148214,40060,1291900.0,p99,p99,p99
129144,31140,1265108.0,p109,p109,p109
117677,28140,2157990.0,p54,p54,p54
146244,12580,2800053.0,p123,p123,p123
309677,41740,3338330.0,p11,p11,p11
155793,35620_p126,6585382.235587343,p126,p126,p126
301105,31080,13214799.0,p10,p10,p10
200724,42660,3979845.0,p1,p1,p1
118387,46140,998626.0,p51,p51,p51
151667,45300,3194831.0,p101,p101,p101
151088,35840,836995.0,p101,p101,p101
120036,34980,1934317.0,p92,p92,p92
120209,36740,2608147.0,p101,p101,p101
304160,26420,7066141.0,p67,p67,p67
151544,27260,1559514.0,p101,p101,p101
200366,42660,3979845.0,p1,p1,p1
120212,36740,2608147.0,p101,p101,p101
200362,42660,3979845.0,p1,p1,p1
113996,39580,1390785.0,p98,p98,p98
109667,27140,594806.0,p87,p87,p87
201219,42660,3979845.0,p1,p1,p1
123651,10900,844052.0,p122,p122,p122
133787,16980,9458539.0,p80,p80,p80
306315,19100,7573136.0,p63,p63,p63
117348,30780,742384.0,p85,p85,p85
303345,19100,7573136.0,p63,p63,p63
115644,12060,6020364.0,p94,p94,p94
144385,10900,844052.0,p122,p122,p122
136291,14460,4873019.0,p131,p131,p131
148556,28940,869046.0,p92,p92,p92
144021,37980,6102434.0,p122,p122,p122
148122,34980,1934317.0,p92,p92,p92
115499,47260,1768901.0,p99,p99,p99
111517,12060,6020364.0,p94,p94,p94
147610,47900,6280487.0,p123,p123,p123
114587,16740,2636883.0,p97,p97,p97
307661,10740,918018.0,p31,p31,p31
114515,40060,1291900.0,p99,p99,p99
205981,42660,3979845.0,p1,p1,p1
152722,16740,2636883.0,p97,p97,p97
153191,36740,2608147.0,p101,p101,p101
113595,17140,2221208.0,p114,p114,p114
153392,12060,6020364.0,p94,p94,p94
111525,12060,6020364.0,p94,p94,p94
112616,26380,208075.0,p58,p58,p58
108681,36740,2608147.0,p101,p101,p101
116014,12060,6020364.0,p94,p94,p94
147036,47260,1768901.0,p99,p99,p99
306303,19100,7573136.0,p63,p63,p63
148127,34980,1934317.0,p92,p92,p92
309611,41860,4731803.0,p9,p9,p9
115178,39580,1390785.0,p98,p98,p98
116162,12060,6020364.0,p94,p94,p94
155374,12060,6020364.0,p94,p94,p94
309962,19100,7573136.0,p63,p63,p63
122226,16980,9458539.0,p80,p80,p80
201276,17820,745791.0,p34,p34,p34
203677,19740,2967239.0,p33,p33,p33
147751,28940,869046.0,p92,p92,p92
120645,35840,836995.0,p101,p101,p101
129148,31140,1265108.0,p109,p109,p109
129590,33460,3640043.0,p43,p43,p43
300863,40900,2363730.0,p9,p9,p9
148700,29460,724777.0,p101,p101,p101
148088,17460,2048449.0,p111,p111,p111
127500,37980,6102434.0,p122,p122,p122
203678,19740,2967239.0,p33,p33,p33
120033,34980,1934317.0,p92,p92,p92
144008,37980,6102434.0,p122,p122,p122
203679,19740,2967239.0,p33,p33,p33
201277,17820,745791.0,p34,p34,p34
146390,38300,2317600.0,p115,p115,p115
302299,46060,1047279.0,p30,p30,p30
309481,19100,7573136.0,p63,p63,p63
149468,32820,1346045.0,p92,p92,p92
306120,12420,2227083.0,p64,p64,p64
136295,14460,4873019.0,p131,p131,p131
116621,12060,6020364.0,p94,p94,p94
115540,28940,869046.0,p92,p92,p92
117169,28140,2157990.0,p54,p54,p54
144004,37980,6102434.0,p122,p122,p122
151416,45300,3194831.0,p101,p101,p101
156249,35620_p126,6585382.235587343,p126,p126,p126
115539,28940,869046.0,p92,p92,p92
115354,34980,1934317.0,p92,p92,p92
304964,41700,2550960.0,p65,p65,p65
305021,31080,13214799.0,p10,p10,p10
203856,19740,2967239.0,p33,p33,p33
111516,12060,6020364.0,p94,p94,p94
115870,12060,6020364.0,p94,p94,p94
137602,17140,2221208.0,p114,p114,p114
151644,26580,355873.0,p112,p112,p112
121500,28140,2157990.0,p54,p54,p54
144499,16980,9458539.0,p80,p80,p80
148153,34980,1934317.0,p92,p92,p92
128954,19820,4319629.0,p103,p103,p103
303768,13140,392563.0,p66,p66,p66
117455,28140,2157990.0,p54,p54,p54
117601,28140,2157990.0,p54,p54,p54
148550,28940,869046.0,p92,p92,p92
111010,49180,676008.0,p97,p97,p97
121285,27260,1559514.0,p101,p101,p101
117943,41180,2803228.0,p72,p72,p72
147274,34980,1934317.0,p92,p92,p92
121499,28140,2157990.0,p54,p54,p54
112844,17140,2221208.0,p114,p114,p114
132374,35620_p126,6585382.235587343,p126,p126,p126
123096,12580,2800053.0,p123,p123,p123
120491,27260,1559514.0,p101,p101,p101
148172,34980,1934317.0,p92,p92,p92
117172,28140,2157990.0,p54,p54,p54
108012,30780,742384.0,p85,p85,p85
310305,41700,2550960.0,p65,p65,p65
147032,47260,1768901.0,p99,p99,p99
120534,36740,2608147.0,p101,p101,p101
116556,12060,6020364.0,p94,p94,p94
110004,25060,417665.0,p87,p87,p87
148137,34980,1934317.0,p92,p92,p92
304326,28660,460303.0,p63,p63,p63
147877,40060,1291900.0,p99,p99,p99
147922,47260,1768901.0,p99,p99,p99
147040,47260,1768901.0,p99,p99,p99
304264,41860,4731803.0,p9,p9,p9
109244,13820,1090435.0,p89,p89,p89
150612,33100,6166488.0,p102,p102,p102
151203,28940,869046.0,p92,p92,p92
148540,28940,869046.0,p92,p92,p92
144014,37980,6102434.0,p122,p122,p122
113593,26580,355873.0,p112,p112,p112
146325,12580,2800053.0,p123,p123,p123
302846,29420,212181.0,p27,p27,p27
117190,17900,838433.0,p96,p96,p96
144012,37980,6102434.0,p122,p122,p122
305518,41740,3338330.0,p11,p11,p11
151852,33100,6166488.0,p102,p102,p102
151629,45300,3194831.0,p101,p101,p101
146234,16980,9458539.0,p80,p80,p80
120105,33100,6166488.0,p102,p102,p102
109287,13820,1090435.0,p89,p89,p89
144518,16980,9458539.0,p80,p80,p80
150619,38300,2317600.0,p115,p115,p115
117746,41180,2803228.0,p72,p72,p72
117461,28140,2157990.0,p54,p54,p54
111513,12060,6020364.0,p94,p94,p94
150443,45300,3194831.0,p101,p101,p101
304217,31080,13214799.0,p10,p10,p10
308812,19100,7573136.0,p63,p63,p63
148123,34980,1934317.0,p92,p92,p92
146208,47900,6280487.0,p123,p123,p123
151470,35840,836995.0,p101,p101,p101
309843,31080,13214799.0,p10,p10,p10
301956,19100,7573136.0,p63,p63,p63
115650,12060,6020364.0,p94,p94,p94
148163,34980,1934317.0,p92,p92,p92
133885,12060,6020364.0,p94,p94,p94
122221,16980,9458539.0,p80,p80,p80
121601,30780,742384.0,p85,p85,p85
116086,12060,6020364.0,p94,p94,p94
116068,28940,869046.0,p92,p92,p92
147052,47260,1768901.0,p99,p99,p99
149819,12940,854884.0,p58,p58,p58
141148,35620_p126,6585382.235587343,p126,p126,p126
151413,45300,3194831.0,p101,p101,p101
122220,16980,9458539.0,p80,p80,p80
112520,12940,854884.0,p58,p58,p58
200372,42660,3979845.0,p1,p1,p1
144023,37980,6102434.0,p122,p122,p122
149089,28140,2157990.0,p54,p54,p54
121600,30780,742384.0,p85,p85,p85
148117,34980,1934317.0,p92,p92,p92
108013,30780,742384.0,p85,p85,p85
307475,13140,392563.0,p66,p66,p66
307495,31080,13214799.0,p10,p10,p10
202185,19740,2967239.0,p33,p33,p33
127935,45300,3194831.0,p101,p101,p101
150780,36740,2608147.0,p101,p101,p101
120541,19660,668365.0,p101,p101,p101
136382,14460,4873019.0,p131,p131,p131
146222,16980,9458539.0,p80,p80,p80
149445,32820,1346045.0,p92,p92,p92
306696,46060,1047279.0,p30,p30,p30
124622,38300,2317600.0,p115,p115,p115
134661,16980,9458539.0,p80,p80,p80
109076,33660,429536.0,p90,p90,p90
136381,14460,4873019.0,p131,p131,p131
117516,28140,2157990.0,p54,p54,p54
109274,13820,1090435.0,p89,p89,p89
113653,17460,2048449.0,p111,p111,p111
147053,47260,1768901.0,p99,p99,p99
201524,19740,2967239.0,p33,p33,p33
149377,28140,2157990.0,p54,p54,p54
122421,19660,668365.0,p101,p101,p101
117287,30780,742384.0,p85,p85,p85
150613,33100,6166488.0,p102,p102,p102
113564,12060,6020364.0,p94,p94,p94
147940,47260,1768901.0,p99,p99,p99
153394,12060,6020364.0,p94,p94,p94
302897,19100,7573136.0,p63,p63,p63
160639,45300,3194831.0,p101,p101,p101
121791,19660,668365.0,p101,p101,p101
112522,12940,854884.0,p58,p58,p58
308851,26420,7066141.0,p67,p67,p67
112523,12940,854884.0,p58,p58,p58
302369,38060,4948203.0,p28,p28,p28
134710,33340,1575179.0,p79,p79,p79
163668,35620_p126,6585382.235587343,p126,p126,p126
148138,34980,1934317.0,p92,p92,p92
303487,31080,13214799.0,p10,p10,p10
121759,28140,2157990.0,p54,p54,p54
161307,12580,2800053.0,p123,p123,p123
124781,33100,6166488.0,p102,p102,p102
148096,28940,869046.0,p92,p92,p92
116244,12060,6020364.0,p94,p94,p94
136539,25540,1204877.0,p132,p132,p132
151677,45300,3194831.0,p101,p101,p101
302007,29820,2266715.0,p13,p13,p13
149159,32820,1346045.0,p92,p92,p92
111537,12060,6020364.0,p94,p94,p94
111512,12060,6020364.0,p94,p94,p94
151747,19660,668365.0,p101,p101,p101
135677,39100,679158.0,p127,p127,p127
146294,12580,2800053.0,p123,p123,p123
117346,12260,608980.0,p96,p96,p96
111524,12060,6020364.0,p94,p94,p94
147609,47900,6280487.0,p123,p123,p123
111511,12060,6020364.0,p94,p94,p94
307828,38060,4948203.0,p28,p28,p28
117941,41180,2803228.0,p72,p72,p72
306753,38060,4948203.0,p28,p28,p28
129084,39100,679158.0,p127,p127,p127
301974,38060,4948203.0,p28,p28,p28
112534,35380,1270530.0,p58,p58,p58
117588,28140,2157990.0,p54,p54,p54
152221,34980,1934317.0,p92,p92,p92
115919,12060,6020364.0,p94,p94,p94
136323,39300,1624578.0,p133,p133,p133
120329,45300,3194831.0,p101,p101,p101
147887,16700,802122.0,p96,p96,p96
108016,30780,742384.0,p85,p85,p85
108524,37340,601942.0,p102,p102,p102
304572,41740,3338330.0,p11,p11,p11
116411,12060,6020364.0,p94,p94,p94
136322,39300,1624578.0,p133,p133,p133
115381,32820,1346045.0,p92,p92,p92
114527,47260,1768901.0,p99,p99,p99
133682,14460,4873019.0,p131,p131,p131
137058,14460,4873019.0,p131,p131,p131
151673,45300,3194831.0,p101,p101,p101
146512,37980,6102434.0,p122,p122,p122
304071,40140,4650631.0,p10,p10,p10
143768,36300,107740.0,p127,p127,p127
147288,34980,1934317.0,p92,p92,p92
120511,36740,2608147.0,p101,p101,p101
115873,12060,6020364.0,p94,p94,p94
151740,19660,668365.0,p101,p101,p101
111160,12060,6020364.0,p94,p94,p94
308749,19100,7573136.0,p63,p63,p63
117117,28140,2157990.0,p54,p54,p54
133681,14460,4873019.0,p131,p131,p131
148546,28940,869046.0,p92,p92,p92
202757,42660,3979845.0,p1,p1,p1
146591,49620,449058.0,p122,p122,p122
155300,13820,1090435.0,p89,p89,p89
111158,12060,6020364.0,p94,p94,p94
305830,29420,212181.0,p27,p27,p27
134642,16980,9458539.0,p80,p80,p80
115918,12060,6020364.0,p94,p94,p94
301664,31080,13214799.0,p10,p10,p10
309569,31080,13214799.0,p10,p10,p10
144378,10900,844052.0,p122,p122,p122
302108,41860,4731803.0,p9,p9,p9
143945,37980,6102434.0,p122,p122,p122
148128,34980,1934317.0,p92,p92,p92
143947,37980,6102434.0,p122,p122,p122
146243,12580,2800053.0,p123,p123,p123
203974,19740,2967239.0,p33,p33,p33
203837,19740,2967239.0,p33,p33,p33
148653,16980,9458539.0,p80,p80,p80
136475,25540,1204877.0,p132,p132,p132
147294,34980,1934317.0,p92,p92,p92
146509,37980,6102434.0,p122,p122,p122
134644,16980,9458539.0,p80,p80,p80
108596,33100,6166488.0,p102,p102,p102
151793,37340,601942.0,p102,p102,p102
300728,19100,7573136.0,p63,p63,p63
151468,35840,836995.0,p101,p101,p101
300076,38060,4948203.0,p28,p28,p28
132336,35620_p126,6585382.235587343,p126,p126,p126
135403,12700,212990.0,p131,p131,p131
200359,42660,3979845.0,p1,p1,p1
304312,26420,7066141.0,p67,p67,p67
117543,28140,2157990.0,p54,p54,p54
117124,17900,838433.0,p96,p96,p96
204085,19740,2967239.0,p33,p33,p33
116161,12060,6020364.0,p94,p94,p94
115786,28940,869046.0,p92,p92,p92
117645,28140,2157990.0,p54,p54,p54
132393,35620_p126,6585382.235587343,p126,p126,p126
150957,33100,6166488.0,p102,p102,p102
143626,35620_p126,6585382.235587343,p126,p126,p126
115912,12060,6020364.0,p94,p94,p94
149376,28140,2157990.0,p54,p54,p54
147752,28940,869046.0,p92,p92,p92
150768,36740,2608147.0,p101,p101,p101
150782,36740,2608147.0,p101,p101,p101
162554,35620_p126,6585382.235587343,p126,p126,p126
140974,35620_p126,6585382.235587343,p126,p126,p126
140862,35620_p126,6585382.235587343,p126,p126,p126
115500,47260,1768901.0,p99,p99,p99
140982,35620_p126,6585382.235587343,p126,p126,p126
140973,35620_p126,6585382.235587343,p126,p126,p126
122483,36740,2608147.0,p101,p101,p101
144020,37980,6102434.0,p122,p122,p122
201569,36260,683864.0,p25,p25,p25
116108,12060,6020364.0,p94,p94,p94
116106,12060,6020364.0,p94,p94,p94
111758,13820,1090435.0,p89,p89,p89
146175,47900,6280487.0,p123,p123,p123
117600,28140,2157990.0,p54,p54,p54
203734,19740,2967239.0,p33,p33,p33
122978,47900,6280487.0,p123,p123,p123
149324,41180,2803228.0,p72,p72,p72
302056,31080,13214799.0,p10,p10,p10
151756,16740,2636883.0,p97,p97,p97
146802,47900,6280487.0,p123,p123,p123
128514,19820,4319629.0,p103,p103,p103
147926,47260,1768901.0,p99,p99,p99
153461,13820,1090435.0,p89,p89,p89
132944,35620_p126,6585382.235587343,p126,p126,p126
140981,35620_p126,6585382.235587343,p126,p126,p126
310331,19100,7573136.0,p63,p63,p63
122979,47900,6280487.0,p123,p123,p123
143948,37980,6102434.0,p122,p122,p122
148130,34980,1934317.0,p92,p92,p92
116231,12060,6020364.0,p94,p94,p94
148157,34980,1934317.0,p92,p92,p92
132942,35620_p126,6585382.235587343,p126,p126,p126
308964,26420,7066141.0,p67,p67,p67
114701,49180,676008.0,p97,p97,p97
305844,19100,7573136.0,p63,p63,p63
303648,19100,7573136.0,p63,p63,p63
120644,35840,836995.0,p101,p101,p101
147925,47260,1768901.0,p99,p99,p99
120939,17900,838433.0,p96,p96,p96
307582,38060,4948203.0,p28,p28,p28
109061,33660,429536.0,p90,p90,p90
123417,37980,6102434.0,p122,p122,p122
143625,35620_p126,6585382.235587343,p126,p126,p126
111179,12060,6020364.0,p94,p94,p94
151434,24860,920477.0,p95,p95,p95
143526,33460,3640043.0,p43,p43,p43
141146,35620_p126,6585382.235587343,p126,p126,p126
305879,12420,2227083.0,p64,p64,p64
306692,38060,4948203.0,p28,p28,p28
117075,28140,2157990.0,p54,p54,p54
307293,26420,7066141.0,p67,p67,p67
116232,12060,6020364.0,p94,p94,p94
122896,47900,6280487.0,p123,p123,p123
132600,35620_p126,6585382.235587343,p126,p126,p126
304317,29420,212181.0,p27,p27,p27
147295,34980,1934317.0,p92,p92,p92
148166,34980,1934317.0,p92,p92,p92
112532,35380,1270530.0,p58,p58,p58
140975,35620_p126,6585382.235587343,p126,p126,p126
113566,12060,6020364.0,p94,p94,p94
146173,47900,6280487.0,p123,p123,p123
117938,41180,2803228.0,p72,p72,p72
144022,37980,6102434.0,p122,p122,p122
149094,28140,2157990.0,p54,p54,p54
124099,45300,3194831.0,p101,p101,p101
151926,33100,6166488.0,p102,p102,p102
147919,28700,307202.0,p92,p92,p92
154536,45300,3194831.0,p101,p101,p101
113152,17460,2048449.0,p111,p111,p111
112531,35380,1270530.0,p58,p58,p58
150609,33100,6166488.0,p102,p102,p102
304568,19100,7573136.0,p63,p63,p63
116032,12060,6020364.0,p94,p94,p94
303135,31080,13214799.0,p10,p10,p10
115642,12060,6020364.0,p94,p94,p94
135402,14460,4873019.0,p131,p131,p131
157331,36740,2608147.0,p101,p101,p101
120940,17900,838433.0,p96,p96,p96
120157,33100,6166488.0,p102,p102,p102
132392,35620_p126,6585382.235587343,p126,p126,p126
139769,49340,947404.0,p131,p131,p131
147921,47260,1768901.0,p99,p99,p99
133640,14460,4873019.0,p131,p131,p131
112530,35380,1270530.0,p58,p58,p58
306302,19100,7573136.0,p63,p63,p63
117394,28140,2157990.0,p54,p54,p54
146389,38300,2317600.0,p115,p115,p115
120153,33100,6166488.0,p102,p102,p102
151628,45300,3194831.0,p101,p101,p101
133641,14460,4873019.0,p131,p131,p131
304451,38060,4948203.0,p28,p28,p28
303718,31080,13214799.0,p10,p10,p10
143535,33460,3640043.0,p43,p43,p43
147879,40060,1291900.0,p99,p99,p99
132624,35620_p126,6585382.235587343,p126,p126,p126
140972,35620_p126,6585382.235587343,p126,p126,p126
111536,12060,6020364.0,p94,p94,p94
134764,35620_p128,1718419.7847016656,p128,p128,p128
120398,36740,2608147.0,p101,p101,p101
134780,35620_p128,1718419.7847016656,p128,p128,p128
115907,12060,6020364.0,p94,p94,p94
147878,40060,1291900.0,p99,p99,p99
116410,12060,6020364.0,p94,p94,p94
112123,13820,1090435.0,p89,p89,p89
117709,41180,2803228.0,p72,p72,p72
134657,16980,9458539.0,p80,p80,p80
117905,41180,2803228.0,p72,p72,p72
116130,12060,6020364.0,p94,p94,p94
148173,34980,1934317.0,p92,p92,p92
128336,19820,4319629.0,p103,p103,p103
200358,42660,3979845.0,p1,p1,p1
110782,12060,6020364.0,p94,p94,p94
307573,41740,3338330.0,p11,p11,p11
121073,28140,2157990.0,p54,p54,p54
122905,47900,6280487.0,p123,p123,p123
140954,35620_p126,6585382.235587343,p126,p126,p126
120565,35840,836995.0,p101,p101,p101
149343,41180,2803228.0,p72,p72,p72
143552,33460,3640043.0,p43,p43,p43
121321,41180,2803228.0,p72,p72,p72
301942,19100,7573136.0,p63,p63,p63
117752,41180,2803228.0,p72,p72,p72
129505,35620_p127,2528791.459936988,p127,p127,p127
143992,19820,4319629.0,p103,p103,p103
121993,16980,9458539.0,p80,p80,p80
303620,31080,13214799.0,p10,p10,p10
121075,28140,2157990.0,p54,p54,p54
123510,47900,6280487.0,p123,p123,p123
120567,35840,836995.0,p101,p101,p101
154542,45300,3194831.0,p101,p101,p101
124169,35620_p127,2528791.459936988,p127,p127,p127
120559,35840,836995.0,p101,p101,p101
304557,38060,4948203.0,p28,p28,p28
123416,37980,6102434.0,p122,p122,p122
120151,33100,6166488.0,p102,p102,p102
134643,16980,9458539.0,p80,p80,p80
116166,12060,6020364.0,p94,p94,p94
301273,41860,4731803.0,p9,p9,p9
147973,47260,1768901.0,p99,p99,p99
116356,12060,6020364.0,p94,p94,p94
140986,35620_p126,6585382.235587343,p126,p126,p126
140983,35620_p126,6585382.235587343,p126,p126,p126
300765,38060,4948203.0,p28,p28,p28
150623,33100,6166488.0,p102,p102,p102
111509,12060,6020364.0,p94,p94,p94
302870,19100,7573136.0,p63,p63,p63
154547,35840,836995.0,p101,p101,p101
143957,37980,6102434.0,p122,p122,p122
162182,47900,6280487.0,p123,p123,p123
122012,16980,9458539.0,p80,p80,p80
162181,47900,6280487.0,p123,p123,p123
132928,14460,4873019.0,p131,p131,p131
146517,37980,6102434.0,p122,p122,p122
200375,42660,3979845.0,p1,p1,p1
140978,35620_p126,6585382.235587343,p126,p126,p126
132950,35620_p126,6585382.235587343,p126,p126,p126
143613,35620_p126,6585382.235587343,p126,p126,p126
116105,12060,6020364.0,p94,p94,p94
200891,42660,3979845.0,p1,p1,p1
140988,35620_p126,6585382.235587343,p126,p126,p126
115868,12060,6020364.0,p94,p94,p94
130306,33460,3640043.0,p43,p43,p43
121071,28140,2157990.0,p54,p54,p54
150627,16740,2636883.0,p97,p97,p97
150416,16740,2636883.0,p97,p97,p97
302249,26420,7066141.0,p67,p67,p67
146174,47900,6280487.0,p123,p123,p123
140976,35620_p126,6585382.235587343,p126,p126,p126
116031,12060,6020364.0,p94,p94,p94
124951,37980,6102434.0,p122,p122,p122
310370,26420,7066141.0,p67,p67,p67
307693,31080,13214799.0,p10,p10,p10
110781,12060,6020364.0,p94,p94,p94
140991,35620_p127,2528791.459936988,p127,p127,p127
150712,33100,6166488.0,p102,p102,p102
153150,28940,869046.0,p92,p92,p92
116160,12060,6020364.0,p94,p94,p94
120065,33100,6166488.0,p102,p102,p102
141003,35620_p127,2528791.459936988,p127,p127,p127
108557,33100,6166488.0,p102,p102,p102
117812,41180,2803228.0,p72,p72,p72
307290,38060,4948203.0,p28,p28,p28
306152,31080,13214799.0,p10,p10,p10
305000,38060,4948203.0,p28,p28,p28
117798,41180,2803228.0,p72,p72,p72
300493,31080,13214799.0,p10,p10,p10
132357,35620_p126,6585382.235587343,p126,p126,p126
116011,12060,6020364.0,p94,p94,p94
150717,38300,2317600.0,p115,p115,p115
143953,37980,6102434.0,p122,p122,p122
151472,35840,836995.0,p101,p101,p101
300185,41740,3338330.0,p11,p11,p11
158824,33460,3640043.0,p43,p43,p43
116131,12060,6020364.0,p94,p94,p94
305611,38060,4948203.0,p28,p28,p28
114843,47260,1768901.0,p99,p99,p99
141147,35620_p126,6585382.235587343,p126,p126,p126
300207,19100,7573136.0,p63,p63,p63
110862,12060,6020364.0,p94,p94,p94
133410,14460,4873019.0,p131,p131,p131
110780,12060,6020364.0,p94,p94,p94
304038,38060,4948203.0,p28,p28,p28
140984,35620_p126,6585382.235587343,p126,p126,p126
140985,35620_p126,6585382.235587343,p126,p126,p126
310282,19100,7573136.0,p63,p63,p63
303537,19100,7573136.0,p63,p63,p63
147280,34980,1934317.0,p92,p92,p92
134777,35620_p128,1718419.7847016656,p128,p128,p128
123680,38300,2317600.0,p115,p115,p115
308991,31080,13214799.0,p10,p10,p10
148129,34980,1934317.0,p92,p92,p92
110779,12060,6020364.0,p94,p94,p94
301864,19100,7573136.0,p63,p63,p63
150695,33100,6166488.0,p102,p102,p102
300883,19100,7573136.0,p63,p63,p63
150610,33100,6166488.0,p102,p102,p102
151332,12060,6020364.0,p94,p94,p94
147281,34980,1934317.0,p92,p92,p92
301214,31080,13214799.0,p10,p10,p10
136939,14460,4873019.0,p131,p131,p131
306489,31080,13214799.0,p10,p10,p10
132303,35620_p126,6585382.235587343,p126,p126,p126
133634,14460,4873019.0,p131,p131,p131
140980,35620_p126,6585382.235587343,p126,p126,p126
140987,35620_p126,6585382.235587343,p126,p126,p126
308529,31080,13214799.0,p10,p10,p10
304597,26420,7066141.0,p67,p67,p67
132309,35620_p126,6585382.235587343,p126,p126,p126
122014,16980,9458539.0,p80,p80,p80
305819,26420,7066141.0,p67,p67,p67
141149,35620_p126,6585382.235587343,p126,p126,p126
310199,31080,13214799.0,p10,p10,p10
134651,16980,9458539.0,p80,p80,p80
129556,35620_p128,1718419.7847016656,p128,p128,p128
116100,12060,6020364.0,p94,p94,p94
122313,16980,9458539.0,p80,p80,p80
134650,16980,9458539.0,p80,p80,p80
134645,16980,9458539.0,p80,p80,p80
301121,19100,7573136.0,p63,p63,p63
304447,26420,7066141.0,p67,p67,p67
136006,35620_p126,6585382.235587343,p126,p126,p126
134646,16980,9458539.0,p80,p80,p80
150714,33100,6166488.0,p102,p102,p102
108299,19660,668365.0,p101,p101,p101
132362,35620_p126,6585382.235587343,p126,p126,p126
117085,41180,2803228.0,p72,p72,p72
306016,29420,212181.0,p27,p27,p27
124468,35620_p127,2528791.459936988,p127,p127,p127
117856,41180,2803228.0,p72,p72,p72
116101,12060,6020364.0,p94,p94,p94
143951,37980,6102434.0,p122,p122,p122
303265,31080,13214799.0,p10,p10,p10
308912,31080,13214799.0,p10,p10,p10
111163,12060,6020364.0,p94,p94,p94
151785,37340,601942.0,p102,p102,p102
301157,38060,4948203.0,p28,p28,p28
143952,37980,6102434.0,p122,p122,p122
156252,35620_p126,6585382.235587343,p126,p126,p126
307011,19100,7573136.0,p63,p63,p63
152724,16740,2636883.0,p97,p97,p97
148484,17460,2048449.0,p111,p111,p111
143949,37980,6102434.0,p122,p122,p122
200356,42660,3979845.0,p1,p1,p1
116165,12060,6020364.0,p94,p94,p94
140989,35620_p126,6585382.235587343,p126,p126,p126
154487,17460,2048449.0,p111,p111,p111
147282,34980,1934317.0,p92,p92,p92
135397,14460,4873019.0,p131,p131,p131
132929,14460,4873019.0,p131,p131,p131
121976,16980,9458539.0,p80,p80,p80
147495,37980,6102434.0,p122,p122,p122
161009,12060,6020364.0,p94,p94,p94
117765,41180,2803228.0,p72,p72,p72
132943,35620_p126,6585382.235587343,p126,p126,p126
140993,35620_p127,2528791.459936988,p127,p127,p127
150966,33100,6166488.0,p102,p102,p102
120605,33100,6166488.0,p102,p102,p102
309736,19100,7573136.0,p63,p63,p63
133190,35620_p126,6585382.235587343,p126,p126,p126
132405,35620_p126,6585382.235587343,p126,p126,p126
140990,35620_p126,6585382.235587343,p126,p126,p126
146220,16980,9458539.0,p80,p80,p80
120152,33100,6166488.0,p102,p102,p102
156250,35620_p126,6585382.235587343,p126,p126,p126
110778,12060,6020364.0,p94,p94,p94
133188,35620_p126,6585382.235587343,p126,p126,p126
134652,16980,9458539.0,p80,p80,p80
200355,42660,3979845.0,p1,p1,p1
150604,33100,6166488.0,p102,p102,p102
200801,42660,3979845.0,p1,p1,p1
141106,35620_p126,6585382.235587343,p126,p126,p126
151364,33100,6166488.0,p102,p102,p102
116363,12060,6020364.0,p94,p94,p94
303708,26420,7066141.0,p67,p67,p67
200749,42660,3979845.0,p1,p1,p1
144517,16980,9458539.0,p80,p80,p80
150769,19660,668365.0,p101,p101,p101
108537,33100,6166488.0,p102,p102,p102
132389,35620_p126,6585382.235587343,p126,p126,p126
132972,35620_p126,6585382.235587343,p126,p126,p126
110777,12060,6020364.0,p94,p94,p94
141105,35620_p126,6585382.235587343,p126,p126,p126
108538,33100,6166488.0,p102,p102,p102
115626,12060,6020364.0,p94,p94,p94
150617,38300,2317600.0,p115,p115,p115
133851,12060,6020364.0,p94,p94,p94
140877,35620_p127,2528791.459936988,p127,p127,p127
303861,42200,446499.0,p9,p9,p9
150715,33100,6166488.0,p102,p102,p102
150670,33100,6166488.0,p102,p102,p102
117940,41180,2803228.0,p72,p72,p72
309566,19100,7573136.0,p63,p63,p63
146146,17460,2048449.0,p111,p111,p111
300009,38060,4948203.0,p28,p28,p28
132619,35620_p126,6585382.235587343,p126,p126,p126
132973,35620_p126,6585382.235587343,p126,p126,p126
123437,37980,6102434.0,p122,p122,p122
300016,31080,13214799.0,p10,p10,p10
306159,19100,7573136.0,p63,p63,p63
134702,16980,9458539.0,p80,p80,p80
132410,35620_p126,6585382.235587343,p126,p126,p126
116102,12060,6020364.0,p94,p94,p94
116103,12060,6020364.0,p94,p94,p94
116155,12060,6020364.0,p94,p94,p94
136018,35620_p126,6585382.235587343,p126,p126,p126
150664,33100,6166488.0,p102,p102,p102
116152,12060,6020364.0,p94,p94,p94
116153,12060,6020364.0,p94,p94,p94
116109,12060,6020364.0,p94,p94,p94
133860,16740,2636883.0,p97,p97,p97
146541,37980,6102434.0,p122,p122,p122
153373,16980,9458539.0,p80,p80,p80
110859,12060,6020364.0,p94,p94,p94
108481,33100,6166488.0,p102,p102,p102
142331,12060,6020364.0,p94,p94,p94
133189,35620_p126,6585382.235587343,p126,p126,p126
116001,12060,6020364.0,p94,p94,p94
132971,35620_p126,6585382.235587343,p126,p126,p126
310361,19100,7573136.0,p63,p63,p63
